date,title,address,url
"June 04, 2026",A Growing Arizona Seafood Chain Is Opening a New Chandler Location,"3033 S Gilbert Rd, Chandler, AZ 85225",https://whatnow.com/phoenix/restaurants/a-growing-arizona-seafood-chain-is-opening-a-new-chandler-location/
"June 04, 2026",Wonder Food Hall is Quickly Expanding,"606 Dennis St, Houston, TX 77006",https://whatnow.com/houston/restaurants/wonder-food-hall-is-quickly-expanding/
"June 04, 2026",Black Label Burger Company Bringing Wagyu Burgers to the Cheyenne Fountains,"7450 W Cheyenne Ave, Las Vegas, NV 89129",https://whatnow.com/las-vegas/restaurants/black-label-burger-company-bringing-wagyu-burgers-to-the-cheyenne-fountains/
"June 03, 2026",Applebee's to open in the Copperfield Area,"7250 Hwy 6 N, Houston, TX 77095",https://whatnow.com/houston/restaurants/applebees-to-open-in-the-copperfield-area/
"June 03, 2026",House Balthazar Preparing to Open at Harvest,"14486 147th Pl NE d25, Woodinville, WA 98072, USA",https://whatnow.com/seattle/restaurants/house-balthazar-preparing-to-open-at-harvest/
"June 03, 2026",A New Live Music Venue Is Proposed for Old North Sacramento,"1113 Del Paso Blvd, Sacramento, CA 95815",https://whatnow.com/sacramento/restaurants/a-new-live-music-venue-is-proposed-for-old-north-sacramento/
"June 03, 2026",Wagshal’s Grand Bodega to Open this Summer,"1747 Pennsylvania Ave NW, Washington, DC 20006",https://whatnow.com/washington-dc/restaurants/wagshals-grand-bodega-to-open-this-summer/
"June 03, 2026",Joe & The Juice Readies Tysons Location,"1961 Chain Bridge Rd, Tysons, VA 22102",https://whatnow.com/washington-dc/restaurants/joe-the-juice-readies-tysons-location/
"June 03, 2026",Fire Pio Pio Expands With Second Colorado Location,"12229 Voyager Pkwy, Colorado Springs, CO 80921",https://whatnow.com/denver/restaurants/fire-pio-pio-expands-with-second-colorado-location/
"June 03, 2026",SushiRitas Concept Coming to Woodward Avenue Near Wayne State,"5700 Woodward Ave, Detroit, MI 48202",https://whatnow.com/detroit/restaurants/sushiritas-concept-coming-to-woodward-avenue-near-wayne-state/
"June 03, 2026",Humili Planned for University Heights,"4615 Park Blvd, San Diego, CA 92116",https://whatnow.com/san-diego/restaurants/humili-planned-for-university-heights/
"June 03, 2026",Black Label Tavern Owners Receive Approval to Construct New Livonia Concept,"35841 Plymouth Rd, Livonia, MI 48150",https://whatnow.com/detroit/restaurants/black-label-tavern-owners-receive-approval-to-construct-new-livonia-concept/
"June 03, 2026",Millennium and 4 Other Well-Known Bay Area Restaurants That Closed in May 2026,,https://whatnow.com/san-francisco/restaurants/millennium-and-4-other-well-known-bay-area-restaurants-that-closed-in-may-2026/
"June 03, 2026",Dinosaur Bar-B-Que and 4 Other NYC Restaurants Closed in May 2026,,https://whatnow.com/new-york/restaurants/dinosaur-bar-b-que-and-4-other-nyc-restaurants-closed-in-may-2026/
"June 03, 2026",AMP Up1 Hospitality Planning New Concept For The CTR | What Now Atlanta,"190 Marietta St NW, Atlanta, GA 30303",https://whatnow.com/atlanta/restaurants/amp-up1-hospitality-planning-new-concept-for-the-ctr/
