date,title,address,url
"August 06, 2026","Mike's Red Tacos Signs First Texas Lease, Targets Cedar Park for Debut",,https://whatnow.com/austin/restaurants/mikes-red-tacos-signs-first-texas-lease-targets-cedar-park-for-debut/
"August 06, 2026",Springbone Kitchen to Sustain Weary Travelers,"50 Massachusetts Ave NE, Washington, DC 20002",https://whatnow.com/washington-dc/restaurants/springbone-kitchen-to-sustain-weary-travelers/
"August 06, 2026",Ike's Love & Sandwiches Plans New Leander Location,"Leander, TX 78641, USA",https://whatnow.com/austin/restaurants/ikes-love-sandwiches-plans-new-leander-location/
"August 06, 2026",Chuck’s Roadhouse Bar and Grill Expanding to Waterdown,"94 Dundas St E, Waterdown, ON, Canada",https://whatnow.com/toronto/restaurants/chucks-roadhouse-bar-and-grill-expanding-to-waterdown/
"August 06, 2026",Nothing Bundt Cakes Plans New Fort Worth Location at Eastchase Parkway,"8430 Eastchase Pkwy #110, Fort Worth, TX 76120, United States",https://whatnow.com/dallas/restaurants/nothing-bundt-cakes-plans-new-fort-worth-location-at-eastchase-parkway/
"August 06, 2026",Tigerbaby Coffee & Clay Opening in Brockton Village,"977 College St, Toronto, ON M6H 1A6, Canada",https://whatnow.com/toronto/restaurants/tigerbaby-coffee-clay-opening-in-brockton-village/
"August 06, 2026",Historic Excelsior Club Set for 2028 Return Following Demolition,"921 Beatties Ford Rd, Charlotte, NC 28216, USA",https://whatnow.com/charlotte/restaurants/historic-excelsior-club-set-for-2028-return-following-demolition/
"August 06, 2026",Phase Three Brewing Bringing Taproom to Avondale on the River,"3057 N Rockwell St, Chicago, IL 60618",https://whatnow.com/chicago/restaurants/phase-three-brewing-bringing-taproom-to-avondale-on-the-river/
"August 06, 2026",Karma Asian Fusion to Take Over Former Oishii Space in Boston's South End,"1166 Washington St, Unit 110, Boston, MA 02118",https://whatnow.com/boston/restaurants/karma-asian-fusion-to-take-over-former-oishii-space-in-bostons-south-end/
"August 06, 2026",Dear Charlotte to Bring Garden-Inspired Rooftop Escape to Steele Creek,"4936 Trojan Dr, Charlotte, NC 28278, USA",https://whatnow.com/charlotte/restaurants/dear-charlotte-to-bring-garden-inspired-rooftop-escape-to-steele-creek/
"August 06, 2026",Sizzle Shack Burgers Expanding to La Mesa,"6062 Lake Murray Blvd, La Mesa, CA 91942",https://whatnow.com/san-diego/restaurants/sizzle-shack-burgers-expanding-to-la-mesa/
"August 06, 2026",Jersey Mike's Subs to Open New Location in Sendera Ranch,"14917 Sendera Ranch Blvd #125, Haslet, TX 76052, USA",https://whatnow.com/dallas/restaurants/jersey-mikes-subs-to-open-new-location-in-sendera-ranch/
"August 06, 2026","With CEO Luis Fernandez at the Helm, Zaza Cuban Comfort Food Is Poised to Keep Growing",,https://whatnow.com/orlando/restaurants/with-ceo-luis-fernandez-at-the-helm-zaza-cuban-comfort-food-is-poised-to-keep-growing/
"August 06, 2026",Good Nerd Gallery Opening Art Gallery and Wine Bar,"138 James St N, Hamilton, ON L8R 2K7, Canada",https://whatnow.com/toronto/restaurants/good-nerd-gallery-opening-art-gallery-and-wine-bar/
"August 06, 2026",Miami's Award-Winning Smash Burger Chain Lands in the Penn District,,https://whatnow.com/new-york/restaurants/miamis-award-winning-smash-burger-chain-lands-in-the-penn-district/
"August 06, 2026",La La Land Cafe Making San Diego at Del Mar Plaza,,https://whatnow.com/san-diego/restaurants/la-la-land-cafe-making-san-diego-at-del-mar-plaza/
"August 06, 2026",Father-Son Mediterranean Restaurant in Houston Heights Is Closing After Five Years,"518 W 11th St Ste 300, Houston, TX 77008",https://whatnow.com/houston/restaurants/father-son-mediterranean-restaurant-in-houston-heights-is-closing-after-five-years/
"August 06, 2026",The Original Famous Bagel Dock Cafe of Calabash Is Expanding to Surfside Beach,"2016 Hwy 17 S, Surfside Beach, SC 29575",https://whatnow.com/charleston/restaurants/the-original-famous-bagel-dock-cafe-of-calabash-is-expanding-to-surfside-beach/
"August 06, 2026",Honestly Good Chicken Fingers Adding Two More Sites,,https://whatnow.com/toronto/restaurants/honestly-good-chicken-fingers-adding-two-more-sites/
"August 06, 2026",Jersey Mike’s Opening in North Charleston,"1640 Remount Rd, North Charleston, SC 29406",https://whatnow.com/charleston/restaurants/jersey-mikes-opening-in-north-charleston/
"August 06, 2026",Pittsburgh-Based Coop De Ville Planning Sister Concept in Savannah,"301 Passage Way, Savannah, GA 31401",https://whatnow.com/charleston/restaurants/pittsburgh-based-coop-de-ville-planning-sister-concept-in-savannah/
"August 06, 2026",Harvest & Grace Opening at The Town at Trilith | What Now Atlanta,"210 Trilith Pkwy Ste 150, Fayetteville, GA 30214",https://whatnow.com/atlanta/restaurants/harvest-grace-opening-at-the-town-at-trillith/
"August 06, 2026",New Sports Facility in Logan Square to Offer Beach Bar Option,"2367 W Logan Blvd, Chicago, IL 60647",https://whatnow.com/chicago/restaurants/new-sports-facility-in-logan-square-to-offer-beach-bar-option/
"August 06, 2026",Agnes Caribbean Opening Villa Rica Outpost | What Now Los Angeles,"419 Main St, Villa Rica, GA 30180",https://whatnow.com/atlanta/restaurants/agnes-caribbean-opening-villa-rica-outpost/
"August 06, 2026",Talkin’ Tacos Is Headed to Brandon Next,"1918 W Brandon Blvd, Brandon, FL 33511",https://whatnow.com/tampa/restaurants/talkin-tacos-is-headed-to-brandon-next/
"August 06, 2026",A Mexican Restaurant in St. Pete Is Closing One Location While Others Remain Open,"6001 Central Ave, St. Petersburg, FL 33710, United States",https://whatnow.com/tampa/restaurants/a-mexican-restaurant-in-st-pete-is-closing-one-location-while-others-remain-open/
"August 06, 2026",Big Dave’s Cheesesteaks Making Tampa Debut This Month,"2548 E Fowler Ave, Tampa, FL 33612",https://whatnow.com/tampa/restaurants/big-daves-cheesesteaks-making-tampa-debut-this-month/
"August 06, 2026",A Made-From-Scratch Chicken Salad Spot Is Coming to Kyle,"19037 I-35 Suite 1, Kyle, TX 78640",https://whatnow.com/austin/restaurants/a-made-from-scratch-chicken-salad-spot-is-coming-to-kyle/
"August 06, 2026",Agave & Rye Bringing First-Ever Bourbon Speakeasy to Pleasant Ridge This September,"6112 Montgomery Rd, Cincinnati, OH 45213, USA",https://whatnow.com/columbus/restaurants/agave-rye-bringing-first-ever-bourbon-speakeasy-to-pleasant-ridge-this-september/
"August 06, 2026",A California Hard Kombucha Brand Is Closing Its Remaining Tasting Rooms,,https://whatnow.com/los-angeles/restaurants/a-california-hard-kombucha-brand-is-closing-its-remaining-tasting-rooms/
"August 06, 2026",An Indianapolis Restaurant With Nearly Two Decades of Midwest Hospitality Is Coming to Paradise Valley,"12770 N Tatum Blvd, Phoenix, AZ 85032, United States",https://whatnow.com/phoenix/restaurants/an-indianapolis-restaurant-with-nearly-two-decades-of-midwest-hospitality-is-coming-to-paradise-valley/
"August 05, 2026",Hashtag India Plans to Open in Northlake,"8048 Cleveland Gibbs Rd, Northlake, TX 76247, USA",https://whatnow.com/dallas/restaurants/hashtag-india-plans-to-open-in-northlake/
"August 05, 2026",Mo' Bettahs Hawaiian Style Food Eyes Little Elm,"26556 E University Dr, Aubrey, TX 76227, USA",https://whatnow.com/dallas/restaurants/mo-bettahs-hawaiian-style-food-eyes-little-elm/
"August 05, 2026",Crack of Dawn Plans to Say “Good Morning” in New Memphis Storefront,"929 Porter St, Memphis, TN 38126",https://whatnow.com/memphis/restaurants/crack-of-dawn-plans-to-say-good-morning-in-new-memphis-storefront/
"August 05, 2026",Alano Ristorante Concept Coming to Former Pizzeria Space in Western Springs,"821 Burlington Ave, Western Springs, IL 60558",https://whatnow.com/chicago/restaurants/alano-ristorante-concept-coming-to-former-pizzeria-space-in-western-springs/
"August 05, 2026",Red Leaf Organic Coffee Set to Open in Former Starbucks Space at Vancouver Mall,"8700 NE Vancouver Mall Dr, Vancouver, WA 98662, USA",https://whatnow.com/portland/restaurants/red-leaf-organic-coffee-set-to-open-in-former-starbucks-space-at-vancouver-mall/
"August 05, 2026",Solar Slice Pizza Planning Second Location In East Cobb | What Now Atlanta,"3460 Sandy Plains Rd, Marietta, GA 30066",https://whatnow.com/atlanta/restaurants/solar-slice-pizza-planning-second-location-in-east-cobb/
"August 05, 2026",Owner of Rhythm Coffee Planning Permanent Location in Detroit,"3239 W McNichols Rd, Detroit, MI 48221",https://whatnow.com/detroit/restaurants/owner-of-rhythm-coffee-planning-permanent-location-in-detroit/
"August 05, 2026",From South Jersey to Philly: Chimney Rustic Ales Plans Larger Brewery and Taproom,"2157 E Lehigh Ave., Philadelphia, PA 19125",https://whatnow.com/philadelphia/restaurants/from-south-jersey-to-philly-chimney-rustic-ales-plans-larger-brewery-and-taproom/
"August 05, 2026",Hot Chicken Chain Preparing Two New Locations in Grand Rapids Area,,https://whatnow.com/detroit/restaurants/hot-chicken-chain-preparing-two-new-locations-in-grand-rapids-area/
"August 05, 2026",Mezza Luna Team Opening Osteria Bella In Alpharetta | What Now Atlanta,"3 S Main St, Alpharetta, GA 30009",https://whatnow.com/atlanta/restaurants/mezza-luna-team-opening-osteria-bella-in-alpharetta/
"August 05, 2026",The Win~Dow Expanding With New Location In West Adams | What Now Los Angeles,"3701 W Jefferson Blvd, Los Angeles, CA 90016",https://whatnow.com/los-angeles/restaurants/the-window-expanding-with-new-location-in-west-adams/
"August 05, 2026",A New Six-Month Pop-Up Is Bringing Award-Winning Chefs to Los Angeles,"6600 Topanga Canyon Blvd, Canoga Park, CA 91303, United States",https://whatnow.com/los-angeles/restaurants/a-new-six-month-pop-up-is-bringing-award-winning-chefs-to-los-angeles/
"August 05, 2026",Asad's Hot Chicken Fires Up Expansion With Vineland Opening,"301 S Main Rd., Vineland, NJ 08360",https://whatnow.com/philadelphia/restaurants/asads-hot-chicken-fires-up-expansion-with-vineland-opening/
"August 05, 2026",A Calabasas Dining Staple Just Closed After 28 Years of Service,"4783 Commons Way, Calabasas, CA 91302",https://whatnow.com/los-angeles/restaurants/a-calabasas-dining-staple-just-closed-after-28-years-of-service/
"August 05, 2026",Shifka Expands With Second NYC Location at The Market Hall at Manhattan West,"398 10th Ave., New York, NY 10001",https://whatnow.com/new-york/restaurants/shifka-expands-with-second-nyc-location-at-the-market-hall-at-manhattan-west/
"August 05, 2026",Local Hospitality Group Appears To Have New Project In The Works In Chinatown | What Now Los Angeles,"1418 N Spring St, Los Angeles, CA 90012",https://whatnow.com/los-angeles/restaurants/local-hospitality-group-appears-to-have-new-project-in-the-works-in-chinatown/
"August 05, 2026",&pizza Joining West Midtown This Fall | What Now Atlanta,"1042 Northside Dr NW m110, Atlanta, GA 30318",https://whatnow.com/atlanta/restaurants/pizza-joining-west-midtown-this-fall/
