date,title,address,url
"August 13, 2026",What Now Accelerate Event Brings NY Business Community Together at Poppy East Village,"505 E 12th St, New York, NY 10009",https://whatnow.com/new-york/restaurants/what-now-accelerate-event-brings-ny-business-community-together-at-poppy-east-village/
"August 13, 2026",7 Brew to Bring a New Drive-Thur Coffee Shop to Spring,"501 Sawdust Rd, Spring, TX 77380",https://whatnow.com/houston/restaurants/7-brew-to-bring-a-new-drive-thur-coffee-shop-to-spring/
"August 13, 2026",Mosaic Chai House Plans New North Denver Coffee Shop,"4900 W 46th Ave Denver, CO 80212",https://whatnow.com/denver/restaurants/mosaic-chai-house-plans-new-north-denver-coffee-shop/
"August 12, 2026",G-Que BBQ Breaks Ground on New Parker Restaurant,"South Parker Road and E-470,  Parker, CO 80134",https://whatnow.com/denver/restaurants/g-que-bbq-breaks-ground-on-new-parker-restaurant/
"August 12, 2026",Lovebite Dumplings Moving to Larger Central Avenue Space,"1001 N Central Ave, Phoenix, AZ 85004",https://whatnow.com/phoenix/restaurants/lovebite-dumplings-moving-to-larger-central-avenue-space/
"August 12, 2026",Krazy Cajun Seafood & Hibachi Coming to Superstition Springs Center,"6555 E Southern Ave b44, Mesa, AZ 85206",https://whatnow.com/phoenix/restaurants/krazy-cajun-seafood-hibachi-coming-to-superstition-springs-center/
"August 12, 2026",Rosati’s Pizza to Open New Queen Creek Location,"25166 S Ellsworth Rd, Queen Creek, AZ 85142",https://whatnow.com/phoenix/restaurants/rosatis-pizza-to-open-new-queen-creek-location/
"August 12, 2026",Pasta Supply Co. To Open Third San Francisco Location,"919 Cole St, San Francisco, CA 94117",https://whatnow.com/san-francisco/restaurants/pasta-supply-co-to-open-third-san-francisco-location/
"August 12, 2026",Brunch Factory to Open in Celina,"3655 S Preston Rd, Celina, TX 75009, USA",https://whatnow.com/dallas/restaurants/brunch-factory-to-open-in-celina/
"August 12, 2026",Top Hill Market Preparing To Open In Morgan Hill,"16820 Jackson Oaks Dr, Morgan Hill, CA 95037",https://whatnow.com/san-francisco/restaurants/top-hill-market-preparing-to-open-in-morgan-hill/
"August 12, 2026",Angie’s Announces Nine New Arizona Locations,,https://whatnow.com/phoenix/restaurants/angies-announces-nine-new-arizona-locations/
"August 12, 2026",Slim and Husky’s Pizza Bringing Slices to Far South Side at First Chicago Location,,https://whatnow.com/chicago/restaurants/slim-huskys-pizza-bringing-slices-to-far-south-side-at-first-chicago-location/
"August 12, 2026",JoJo’s Espresso Percolating into DeSoto County,,https://whatnow.com/memphis/restaurants/jojos-espresso-percolating-into-desoto-county/
"August 12, 2026",Mimosa House Family Adds a Champagne Lounge to Granite Bay,"6861 Douglas Blvd, Granite Bay, CA 95746, USA",https://whatnow.com/sacramento/restaurants/mimosa-house-family-adds-a-champagne-lounge-to-granite-bay/
"August 12, 2026",Micheladas El Patron Opening Second Location in Lockeford,"14035 CA-88, Lockeford, CA 95237, USA",https://whatnow.com/sacramento/restaurants/micheladas-el-patron-opening-second-location-in-lockeford/
"August 12, 2026",Heights of Brazil Set to Fill Former Wasabi House Space in Citrus Heights,"8031 Greenback Ln, Citrus Heights, CA 95610, USA",https://whatnow.com/sacramento/restaurants/heights-of-brazil-set-to-fill-former-wasabi-house-space-in-citrus-heights/
"August 12, 2026",Just Salad Preparing to Feed Rockville,"12242 Rockville Pike, North Bethesda, MD 20852",https://whatnow.com/washington-dc/restaurants/just-salad-preparing-to-feed-rockville/
"August 12, 2026",New Grill Set to Open in Manhattan’s Chinatown,"11 Allen St., New York, NY 10002",https://whatnow.com/new-york/restaurants/new-grill-set-to-open-in-manhattans-chinatown/
"August 12, 2026",Tompkins Social Club Is Bringing NYC Comfort Food to the East Village,"503 E 6th St., New York, NY 10009",https://whatnow.com/new-york/restaurants/tompkins-social-club-is-bringing-nyc-comfort-food-to-the-east-village/
"August 12, 2026",Poké House Franchisee Expanding To Kennesaw | What Now Atlanta,"1185 Ernest W Barrett Pkwy NW, Kennesaw, GA 30144",https://whatnow.com/atlanta/restaurants/poke-house-franchisee-expanding-to-kennesaw/
