date,title,address,url
"June 11, 2026",Squeeze In To Open New Breakfast And Lunch Restaurant On TPC Parkway In San Antonio,"2230 TPC Pkwy #101, San Antonio, TX 78259, USA",https://whatnow.com/san-antonio/restaurants/squeeze-in-to-open-new-breakfast-and-lunch-restaurant-on-tpc-parkway-in-san-antonio/
"June 11, 2026","Grounds and Sounds, New Cafe Concept, Set to Come to Michael Way Retail Center","2747 N Rainbow Blvd, Las Vegas, NV 89108",https://whatnow.com/las-vegas/restaurants/grounds-and-sounds-new-cafe-concept-set-to-come-to-michael-way-retail-center/
"June 11, 2026",Coco Crepes to Open in Elyson Town Center,"7040 Elyson Exchange Wy, Cypress, TX 77433",https://whatnow.com/houston/restaurants/coco-crepes-to-open-in-elyson-town-center/
"June 10, 2026",Mariscos Sinaloa to Bring Mexican Seafood Dishes to New Location,"6195 Macon Rd, Memphis, TN 38134",https://whatnow.com/memphis/restaurants/mariscos-sinaloa-to-bring-mexican-seafood-dishes-to-new-location/
"June 10, 2026",The Maharaja Bringing Signature Indian Fare to Faneuil Hall Marketplace in Downtown Boston,"4 South Market St, Boston, MA 02109",https://whatnow.com/boston/restaurants/the-maharaja-bringing-signature-indian-fare-to-faneuil-hall-marketplace-in-downtown-boston/
"June 10, 2026",Levant Mediterranean Grill Cooking up New Location,"1134 N Germantown Parkway, Cordova, TN 38016",https://whatnow.com/memphis/restaurants/levant-mediterranean-grill-cooking-up-new-location/
"June 10, 2026",Dick's House of Sport to Open its First South Florida Location,"2800 Oakwood Blvd, Hollywood, FL 33020",https://whatnow.com/miami/retail/dicks-house-of-sport-to-open-its-first-south-florida-location/
"June 10, 2026",Encanto Cafe and Wine Bar To Open As Part Of Restored Catalina Development | What Now Los Angeles,"101 Marilla Ave, Avalon, CA 90704",https://whatnow.com/los-angeles/restaurants/encanto-cafe-and-wine-bar-to-open-as-part-of-restored-catalina-development/
"June 10, 2026",Joe & The Juice Planning to Open a Fort Lauderdale Location,"1900 N Federal Hwy, Fort Lauderdale, FL 33305",https://whatnow.com/miami/restaurants/joe-the-juice-planning-to-open-a-fort-lauderdale-location/
"June 10, 2026",Total Wine is Opening a Hollywood Store,"3921 Oakwood Blvd, Hollywood, FL 33020",https://whatnow.com/miami/retail/total-wine-is-opening-a-hollywood-store/
"June 10, 2026",Bagels & Board Games Aiming For Fall Opening In Commerce | What Now Atlanta,"1728 N Broad St, Commerce, GA 30529",https://whatnow.com/atlanta/restaurants/bagels-board-games-aiming-for-fall-opening-in-commerce/
"June 10, 2026",LongHorn Steakhouse Planned for Queen Creek Marketplace,"21398 Ellsworth Lp Rd, Queen Creek, AZ 85142",https://whatnow.com/phoenix/restaurants/longhorn-steakhouse-planned-for-queen-creek-marketplace/
"June 10, 2026",Nosso Quintal Brazilian Bar & Grill Bringing Brazilian Cuisine to Kissimmee,"30 Broadway #29b, Kissimmee, FL 34741",https://whatnow.com/orlando/restaurants/nosso-quintal-brazilian-bar-grill-bringing-brazilian-cuisine-to-kissimmee/
"June 10, 2026",“Project Amazon” Replacing Big River Grille & Brewing Works on Disney’s Boardwalk,"2100 Epcot Resorts Blvd, Kissimmee, FL 34747",https://whatnow.com/orlando/restaurants/project-amazon-replacing-big-river-grille-brewing-works-on-disneys-boardwalk/
"June 10, 2026",Nana's Exquisite Confections Is Moving to a Bigger Home,"2236 NE 82nd Ave, Portland, OR 97220, USA",https://whatnow.com/portland/restaurants/nanas-exquisite-confections-is-moving-to-a-bigger-home/
"June 10, 2026",Jeni's Splendid Ice Creams Coming to Tempe,"740 S Mill Ave d110, Tempe, AZ 85281, USA",https://whatnow.com/phoenix/restaurants/jenis-splendid-ice-creams-coming-to-tempe/
"June 10, 2026",Ace Of Wingz Expanding to Tempe With New East Valley Location,"825 W Baseline Rd, Tempe, AZ 85283",https://whatnow.com/phoenix/restaurants/ace-of-wingz-expanding-to-tempe-with-new-east-valley-location/
"June 10, 2026",Candeeland Submits Plans for Mission Valley Mall,"1640 Camino Del Rio N, San Diego, CA 92108",https://whatnow.com/san-diego/restaurants/candeeland-submits-plans-for-mission-valley-mall/
