date,title,address,url
"August 12, 2026",Micheladas El Patron Opening Second Location in Lockeford,"14035 CA-88, Lockeford, CA 95237, USA",https://whatnow.com/sacramento/restaurants/micheladas-el-patron-opening-second-location-in-lockeford/
"August 12, 2026",Heights of Brazil Set to Fill Former Wasabi House Space in Citrus Heights,"8031 Greenback Ln, Citrus Heights, CA 95610, USA",https://whatnow.com/sacramento/restaurants/heights-of-brazil-set-to-fill-former-wasabi-house-space-in-citrus-heights/
"August 12, 2026",Just Salad Preparing to Feed Rockville,"12242 Rockville Pike, North Bethesda, MD 20852",https://whatnow.com/washington-dc/restaurants/just-salad-preparing-to-feed-rockville/
"August 12, 2026",New Grill Set to Open in Manhattan’s Chinatown,"11 Allen St., New York, NY 10002",https://whatnow.com/new-york/restaurants/new-grill-set-to-open-in-manhattans-chinatown/
"August 12, 2026",Tompkins Social Club Is Bringing NYC Comfort Food to the East Village,"503 E 6th St., New York, NY 10009",https://whatnow.com/new-york/restaurants/tompkins-social-club-is-bringing-nyc-comfort-food-to-the-east-village/
"August 12, 2026",Poké House Franchisee Expanding To Kennesaw | What Now Atlanta,"1185 Ernest W Barrett Pkwy NW, Kennesaw, GA 30144",https://whatnow.com/atlanta/restaurants/poke-house-franchisee-expanding-to-kennesaw/
"August 12, 2026",Egg Palace To Debut Restaurant And Bar In Oakland,"4101 Broadway, Oakland, CA 94611",https://whatnow.com/san-francisco/restaurants/egg-palace-to-debut-restaurant-and-bar-in-oakland/
"August 12, 2026",Tex-Mex Chain Closing Escondido Location as Company-Owned Restaurants Shut Down,"10789 Westview Pkwy, San Diego, CA 92126",https://whatnow.com/san-diego/restaurants/tex-mex-chain-closing-escondido-location-as-company-owned-restaurants-shut-down/
"August 12, 2026",Luna Bistro & Cafe Adding A Second LA Location | What Now Los Angeles,"13181 Mindanao Wy, Marina Del Rey, CA 90292",https://whatnow.com/los-angeles/restaurants/luna-bistro-cafe-adding-a-second-la-location/
"August 12, 2026",A 1979 Austin Restaurant Is Returning to Its Original 6th Street Location,"618 W 6th St, Austin, TX 78701, United States",https://whatnow.com/austin/restaurants/a-1979-austin-restaurant-is-returning-to-its-original-6th-street-location/
"August 12, 2026",Aikan To Open Seventh Location,"17046 Magnolia St, Fountain Valley, CA 92708",https://whatnow.com/orange-county/restaurants/aikan-to-open-seventh-location/
"August 12, 2026",New Bayt Al Mocha Proposed for Downtown Chicago This Year,,https://whatnow.com/chicago/restaurants/new-bayt-al-mocha-proposed-for-downtown-chicago-this-year/
