date,title,address,url
"July 21, 2026",Good Boy Planned For Former Hendrix Space In Laguna Niguel,"32431 Golden Lantern, Laguna Niguel, CA 92677",https://whatnow.com/orange-county/restaurants/good-boy-planned-for-former-hendrix-space-in-laguna-niguel/
"July 21, 2026",Owner of Gifts and Creations Shop Opening Hot Dog Spot in Adrian Area,,https://whatnow.com/detroit/restaurants/owner-of-gifts-and-creations-shop-opening-hot-dog-spot-in-adrian-area/
"July 21, 2026",Portland's Favorite South Asian Ice Cream Shop Is Almost Ready to Open in Beaverton,"12695 SW Crescent St, Beaverton, OR 97005, USA",https://whatnow.com/portland/restaurants/portlands-favorite-south-asian-ice-cream-shop-is-almost-ready-to-open-in-beaverton/
"July 21, 2026",Commune All Day Cafe to Open Second Massachusetts Location in Lexington,"7 Depot Square, Lexington, MA 02420",https://whatnow.com/boston/restaurants/commune-all-day-cafe-to-open-second-massachusetts-location-in-lexington/
"July 21, 2026",Marblehead-Based Maria's Gourmet Brewing Up New Café in Swampscott,"149 Humphrey St, Swampscott, MA 01907",https://whatnow.com/boston/restaurants/marblehead-based-marias-gourmet-brewing-up-new-cafe-in-swampscott/
"July 21, 2026",Auburn's Most Award-Winning Brewery Is Coming Down the Hill and Roseville Is the Landing Spot,"1805 Cirby Way, Roseville, CA 95661, USA",https://whatnow.com/sacramento/restaurants/auburns-most-award-winning-brewery-is-coming-down-the-hill-and-roseville-is-the-landing-spot/
"July 21, 2026",850 Degrees Expanding to Bloor West Village,"2197 Bloor St W, Toronto, ON M6S 1N2, Canada",https://whatnow.com/toronto/restaurants/850-degrees-expanding-to-bloor-west-village/
"July 21, 2026",Salamone’s Cherry Valley Team Building Second Location in Machesney Park,"9901 Orlando St, Machesney Park, IL 61115",https://whatnow.com/chicago/restaurants/salamones-cherry-valley-team-building-second-location-in-machesney-park/
"July 21, 2026",Roman Savon Coming to Montreal in 2026,"5800 Rue de la Roche, Montréal, QC H2S 2C7, Canada",https://whatnow.com/montreal/restaurants/roman-savon-coming-to-montreal-in-2026/
"July 21, 2026",Flecha Cantina To Debut Waterfront Newport Beach Restaurant,"2800 West Coast Hwy, Newport Beach, CA 92663",https://whatnow.com/orange-county/restaurants/flecha-cantina-to-debut-waterfront-newport-beach-restaurant/
"July 21, 2026",Krispy Boyz Coming to Parkway Plaza,"415 Fletcher Pkwy, El Cajon, CA 92020",https://whatnow.com/san-diego/restaurants/krispy-boyz-coming-to-parkway-plaza/
