date,title,address,url
"August 18, 2026",ThirdLove is Bringing Its Bras to Aventura Mall,"19501 biscayne boulevard, Aventura, FL 33180",https://whatnow.com/miami/restaurants/thirdlove-is-bringing-its-bras-to-aventura-mall/
"August 18, 2026",Donut Petit To Open New Location At 100 First Street In San Francisco,"100 1st St, San Francisco, CA 94105",https://whatnow.com/san-francisco/restaurants/donut-petit-to-open-new-location-at-100-first-street-in-san-francisco/
"August 18, 2026",Denver-Style Breakfast Burritos Are Coming to NYC This Fall,"380 Broome St., New York, NY 10013",https://whatnow.com/new-york/restaurants/denver-style-breakfast-burritos-are-coming-to-nyc-this-fall/
"August 18, 2026",Inheritance Coffee Coming to Jacksonville,"1633 University Blvd N, Jacksonville, FL 32211",https://whatnow.com/jacksonville/restaurants/inheritance-coffee-coming-to-jacksonville/
"August 18, 2026",Gus’s Community Market To Open In Los Gatos In Spring 2027,"15980 Los Gatos Blvd, Los Gatos, CA 95032",https://whatnow.com/san-francisco/retail/guss-community-market-to-open-in-los-gatos-in-spring-2027/
"August 18, 2026",Maker Pizza Planning Late Summer Opening In Mississauga | What Now Toronto,"181 City Centre Dr, Mississauga, ON L5B 0N7, Canada",https://whatnow.com/toronto/restaurants/maker-pizza-planning-late-summer-opening-in-mississauga/
"August 18, 2026",Convict Coffee Coming to Colfax in Denver,"2260 E Colfax Ave, Denver, CO 80206",https://whatnow.com/denver/restaurants/convict-coffee-coming-to-colfax-in-denver/
"August 18, 2026",Pass the Malt Vinegar: Dame Team is Bringing Fish and Chips to the East Village,"21 E 7th St., New York, NY 10003",https://whatnow.com/new-york/restaurants/pass-the-malt-vinegar-dame-team-is-bringing-fish-and-chips-to-the-east-village/
"August 18, 2026",Subway Bringing Drive-Thru Location To Lanaudière Region | What Now Montreal,"230 Rue Petite Noraie, Joliette, QC J6E 8Y9, Canada",https://whatnow.com/montreal/restaurants/subway-bringing-drive-thru-location-to-lanaudiere-region/
"August 18, 2026",Pepper Lunch to Make a Grand Comeback in Las Vegas,"3747 S Las Vegas Blvd, Las Vegas, NV 89109",https://whatnow.com/las-vegas/restaurants/pepper-lunch-to-make-a-grand-comeback-in-las-vegas/
"August 18, 2026",Grind Hamburgers Planning Mississauga Location | What Now Toronto,"17 Tannery St, Mississauga, ON L5M 1V1, Canada",https://whatnow.com/toronto/restaurants/grind-hamburgers-planning-mississauga-location/
"August 18, 2026",Sushi Tomoki Working on Second Site in Sherman Oaks,"14622 Ventura Blvd, Sherman Oaks, CA 91403",https://whatnow.com/los-angeles/restaurants/sushi-tomoki-working-on-second-site-in-sherman-oaks/
"August 18, 2026",Shake Shack Expanding Across Ontario With Three New Locations | What Now Toronto,"3275 Wonderland Rd S, London, ON N6L 0E3, Canada",https://whatnow.com/toronto/restaurants/shake-shack-expanding-across-ontario-with-three-new-locations/
"August 18, 2026",Madison on Park to Temporarily Close for Renovation,"4622 Park Blvd, San Diego, CA 92116",https://whatnow.com/san-diego/restaurants/madison-on-park-to-temporarily-close-for-renovation/
"August 18, 2026",Relish Restaurant and Bar is on the Move,"3120 Buffalo Speedway, Houston, TX 77098",https://whatnow.com/houston/restaurants/relish-restaurant-and-bar-is-on-the-move/
"August 18, 2026",Spirulina Health Bar Targeting Brossard For Fifth Location | What Now Montreal,"1100 Du Rue du Lux, Brossard, Quebec J4Y 0E9, Canada",https://whatnow.com/montreal/restaurants/spirulina-health-bar-targeting-brossard-for-fifth-location/
