date,title,address,url
"July 14, 2026",New York City's Soda Club Opening Second Location in Denver,"1280 25th St, Denver, CO 80205",https://whatnow.com/denver/restaurants/new-york-citys-soda-club-opening-second-location-in-denver/
"July 14, 2026",Slice House by Tony Gemignani Planning Camarillo Location | What Now Los Angeles,"2390 Las Posas Rd, Camarillo, CA 93010",https://whatnow.com/los-angeles/restaurants/slice-house-by-tony-gemignani-planning-camarillo-location/
"July 14, 2026",Little Scoops to Bring Old-Fashioned Ice Cream Shop to North Scottsdale,"8700 E Pinnacle Peak Rd Ste 106, Scottsdale, AZ 85255",https://whatnow.com/phoenix/restaurants/little-scoops-to-bring-old-fashioned-ice-cream-shop-to-north-scottsdale/
"July 14, 2026",ALMA Southwest Scottsdale Set to Reopen This Fall,"8700 E Pinnacle Peak Rd, Scottsdale, AZ 85255",https://whatnow.com/phoenix/restaurants/alma-scottsdale-set-to-reopen-this-fall/
"July 14, 2026",Hungry Habibi Expanding with Third Location Planned for Shelby Township,"53169 Hayes Rd, Shelby Township, MI 48315",https://whatnow.com/detroit/restaurants/hungry-habibi-expanding-with-third-location-planned-for-shelby-township/
"July 14, 2026",Chef Mark Bolchoz Bringing New Concept to North Charleston,"1262 Remount Rd., North Charleston, SC 29406",https://whatnow.com/charleston/restaurants/chef-mark-bolchoz-bringing-new-concept-to-north-charleston/
"July 14, 2026",Totally Awesome Bar Making a ‘Totally Awesome’ Comeback in Savannah,"107B Whitaker St., Savannah, GA 31401",https://whatnow.com/charleston/restaurants/totally-awesome-bar-making-a-totally-awesome-comeback-in-savannah/
"July 14, 2026",Montecito-Based Steakhouse Aiming To Expand To Beverly Hills | What Now Los Angeles,"9960 S Santa Monica Blvd, Beverly Hills, CA 90212",https://whatnow.com/los-angeles/restaurants/montecito-based-steakhouse-aiming-to-expand-to-beverly-hills/
"July 14, 2026",Cafe with Cat Room and Adoption Opportunities Coming to Naperville’s Block 59,,https://whatnow.com/chicago/restaurants/cafe-with-cat-room-and-adoption-opportunities-coming-to-napervilles-block-59/
"July 14, 2026",A Nashville Hot Chicken Chain With 40+ Locations Is Making Its Rocklin Debut,"6741 Stanford Ranch Rd. Rocklin, CA 95677",https://whatnow.com/sacramento/restaurants/a-nashville-hot-chicken-chain-with-40-locations-is-making-its-rocklin-debut/
"July 14, 2026",Downtown West Palm Beach Restaurant Known for 10 oz Burgers to Close,"213 Clematis St, West Palm Beach, FL 33401, United States",https://whatnow.com/miami/restaurants/downtown-west-palm-beach-restaurant-known-for-10-oz-burgers-to-close/
"July 14, 2026",Phoenix Taco Restaurant Closing Location as New Sonoran-Inspired Concept Takes Over,"5202 N Central Ave, Phoenix, AZ 85012",https://whatnow.com/phoenix/restaurants/phoenix-taco-restaurant-closing-location-as-new-sonoran-inspired-concept-takes-over/
"July 14, 2026",Hawaiian Fast-Casual Restaurant Opening First Texas Location in Plano,"8724 Preston Rd, Plano, TX 75024, United States",https://whatnow.com/dallas/restaurants/hawaiian-fast-casual-restaurant-opening-first-texas-location-in-plano/
"July 14, 2026",Local Seafood Restaurant Closes Its First Storefront and Returns to Mobile Service,"1910 Wells Rd, Orange Park, FL 32073",https://whatnow.com/jacksonville/restaurants/local-seafood-restaurant-closes-its-first-storefront-and-returns-to-mobile-service/
"July 14, 2026",James Beard Award-Winning Ice Cream Founder Bringing First Shop to San Antonio,"15900 La Cantera Pkwy Ste 7751, San Antonio, TX 78256, United States",https://whatnow.com/san-antonio/restaurants/james-beard-award-winning-ice-cream-founder-bringing-first-shop-to-san-antonio/
"July 14, 2026",Longtime NYC Brasserie Known for Seafood and Steaks Closes After 30 Years,"890 7th Ave, New York, NY 10019",https://whatnow.com/new-york/restaurants/longtime-nyc-brasserie-known-for-seafood-and-steaks-closes-after-30-years/
"July 14, 2026",Major Bakery Manufacturer Relocating Innovation Center to Uptown Atlanta Facility,"575 Main St NE, Atlanta, GA 30324",https://whatnow.com/atlanta/restaurants/major-bakery-manufacturer-relocating-innovation-center-to-uptown-atlanta-facility/
"July 13, 2026","Jim and Patty's Coffee Is Closing, But the Story Isn't Over Yet","4951 NE Fremont St, Portland, OR 97213, USA",https://whatnow.com/portland/restaurants/jim-and-pattys-coffee-is-closing-but-the-story-isnt-over-yet/
"July 13, 2026",Fizz N Sip Is Opening a Second Location In Milwaukie,"10909 SE Main St, Milwaukie, OR 97222, USA",https://whatnow.com/portland/restaurants/fizz-n-sip-is-opening-a-second-location-in-milwaukie/
"July 13, 2026",Dos Carnales Eyes Relocation to Harry Hines Boulevard,"10830 Harry Hines Blvd #150, Dallas, TX 75220, USA",https://whatnow.com/dallas/restaurants/dos-carnales-could-plan-to-relocate-on-harry-hines-boulevard/
"July 13, 2026",Firehouse Subs Plans New Location in Killeen,"4300 Clear Creek Rd, Killeen, TX 76549, USA",https://whatnow.com/austin/restaurants/firehouse-subs-plans-new-location-in-killeen/
"July 13, 2026",Jin's Korean BBQ to Open a Third Las Vegas Valley Location,,https://whatnow.com/las-vegas/restaurants/jins-korean-bbq-to-open-a-third-las-vegas-valley-location/
"July 13, 2026",Campus Burgers Working on New San Diego Location,"4204 Rolando Blvd, San Diego, CA 92115",https://whatnow.com/san-diego/restaurants/campus-burgers-planning-first-southern-california-location-in-san-diego/
"July 13, 2026",I Scream Gelato Plans To Bring Its Italian-Style Treats to Round Rock,"2800 E Palm Valley Blvd, Round Rock, TX 78665, USA",https://whatnow.com/austin/restaurants/i-scream-gelato-plans-to-bring-its-italian-style-treats-to-round-rock/
"July 13, 2026","Sushi Sakana Expands to Prosper, Bringing Family-Friendly Sushi to One of DFW's Fastest-Growing Suburbs",,https://whatnow.com/dallas/restaurants/sushi-sakana-expands-to-prosper-bringing-family-friendly-sushi-to-one-of-dfws-fastest-growing-suburbs/
"July 13, 2026",A Los Angeles Pizza Veteran Is Opening a New Pizzeria This October,"10933 SE Main St, Milwaukie, OR 97222, USA",https://whatnow.com/portland/restaurants/a-los-angeles-pizza-veteran-is-opening-a-new-pizzeria-this-october/
"July 13, 2026",Dollar Tree is Opening a New Coral Springs Location,"10151 W Sample Rd, Coral Springs, FL 33065",https://whatnow.com/miami/retail/dollar-tree-is-opening-a-new-coral-springs-location/
"July 13, 2026",A New Nightclub Is Coming to East Stockton This November,"1864 E Mariposa Rd, Stockton, CA 95205, USA",https://whatnow.com/sacramento/restaurants/a-new-nightclub-is-coming-to-east-stockton-this-november/
"July 13, 2026",Pop Mart Opening Dolphin Mall Shop,"11401 NW 12th St, Miami, FL 33172",https://whatnow.com/miami/retail/pop-mart-opening-dolphin-mall-shop/
"July 13, 2026",Family Building New Irish Pub and Restaurant on South Side of Kalamazoo,"3003 Oakland Dr, Kalamazoo, MI 49008",https://whatnow.com/detroit/restaurants/family-building-new-irish-pub-and-restaurant-on-south-side-of-kalamazoo/
"July 13, 2026",Sana’a Cafe Planning New Openings In Los Angeles Market | What Now Los Angeles,"1302 Pico Blvd, Santa Monica, CA 90405",https://whatnow.com/los-angeles/restaurants/sanaa-cafe-planning-new-openings-in-los-angeles-market/
