date,title,address,url
"September 18, 2026",Petros Working on Something Secret at New Location,"431 Culver Blvd, Playa Del Rey, CA 90293",https://whatnow.com/los-angeles/restaurants/petros-working-on-something-secret-at-new-location/
"September 18, 2026",Tumble 22 Adds Two Austin Locations to Its Footprint,,https://whatnow.com/austin/restaurants/tumble-22-adds-two-austin-locations-to-its-footprint/
"September 18, 2026",Lemon Leaf Café Planned for Southpoint in Jacksonville,"6620 Southpoint Blvd, Jacksonville, FL 32216",https://whatnow.com/jacksonville/restaurants/lemon-leaf-cafe-planned-for-southpoint-in-jacksonville/
"September 18, 2026",Pinpoint Cafe Opening at La Jolla Square,"4250 Executive Square a, La Jolla, CA 92037",https://whatnow.com/san-diego/restaurants/pinpoint-cafe-opening-at-la-jolla-square/
"September 18, 2026",Pip Food + Drink Coming to LoHi From Edible Beats,"2930 Umatilla St, Denver, CO 80211",https://whatnow.com/denver/restaurants/pip-food-drink-coming-to-lohi-from-edible-beats/
"September 18, 2026",The Cheesecake Factory Plans Q4 2027 Opening in Surprise,"Loop 303 and W. Waddell Road, Surprise, AZ 85388",https://whatnow.com/phoenix/restaurants/the-cheesecake-factory-plans-q4-2027-opening-in-surprise/
"September 18, 2026",Asado Life Expanding to Nocatee With Third Northeast Florida Location,"100 Marketside Avenue, Ponte Vedra Beach, FL 32081",https://whatnow.com/jacksonville/restaurants/asado-life-expanding-to-nocatee-with-third-northeast-florida-location/
"September 18, 2026",Firehouse Subs to Open New Location in St. Johns,"1035 Crosswater Pkwy, Nocatee, FL 32081",https://whatnow.com/jacksonville/restaurants/firehouse-subs-to-open-new-location-in-st-johns/
"September 18, 2026",Dialog Cafe Reopening Residency Location at Sun Rose Hotel Following Flooding,"8430 Sunset Blvd, West Hollywood, CA 90069",https://whatnow.com/los-angeles/restaurants/dialog-cafe-reopening-temporary-location-at-sun-rose-hotel-following-flooding/
"September 18, 2026",Out with the Old (Wendy’s) and in with the New,,https://whatnow.com/memphis/restaurants/out-with-the-old-wendys-and-in-with-the-new/
"September 18, 2026",Keon’s 105 Bistro in Haverhill Getting Fresh Start Under New Owners,"105 Washington St, Haverhill, MA 01832",https://whatnow.com/boston/restaurants/keons-105-bistro-in-haverhill-getting-fresh-start-under-new-owners/
"September 18, 2026",Two Ducks Preparing for Permanent San Diego Site,,https://whatnow.com/san-diego/restaurants/two-ducks-preparing-for-permanent-san-diego-site/
"September 18, 2026",Owner of Former Tooties in Hammond Bringing Name Back for New Location,"475 Fayette St, Hammond, IN 46320",https://whatnow.com/chicago/restaurants/owner-of-former-tooties-in-hammond-bringing-name-back-for-new-location/
"September 18, 2026",Cafecito Expanding to Downtown Jacksonville With Bellwether,"117 W Forsyth St, Jacksonville, FL 32202",https://whatnow.com/jacksonville/restaurants/cafecito-expanding-to-downtown-jacksonville-with-bellwether/
"September 18, 2026",Something 'Lowkey' Is Coming to Neptune Beach From Reve Brewing Owners,"1501 Atlantic Blvd., Neptune Beach, FL 32266",https://whatnow.com/jacksonville/restaurants/something-lowkey-is-coming-to-neptune-beach-from-reve-brewing-owners/
"September 18, 2026",7 Brew Coffee Eyes Marlborough as Franchisee Expands Across Greater Boston,"2 Mt Royal Ave, Marlborough, MA 01752",https://whatnow.com/boston/restaurants/7-brew-coffee-eyes-marlborough-as-franchisee-expands-across-greater-boston/
"September 18, 2026",Puffles Waffles and Ice Cream Eying New Pembroke Pines Location,"654 N University Dr, Pembroke Pines, FL 33024",https://whatnow.com/miami/restaurants/puffles-waffles-and-ice-cream-eying-new-pembroke-pines-location/
"September 18, 2026",Tropical Smoothie Cafe Working on its Third West Palm Beach Opening,"12650 Northlake Blvd, West Palm Beach, FL 33412",https://whatnow.com/miami/restaurants/tropical-smoothie-cafe-working-on-its-third-west-palm-beach-opening/
"September 18, 2026",The Rare Restaurant Coming to Mason in November 2026,"128 E Main St, Columbus, OH 43215, USA",https://whatnow.com/columbus/restaurants/the-rare-restaurant-coming-to-mason-in-november-2026/
"September 18, 2026",Cold Stone Creamery Plans to Sweeten Up Oakland Park With New Location,"885 E Commercial Blvd., Oakland Park, FL 33064",https://whatnow.com/miami/restaurants/cold-stone-creamery-plans-to-sweeten-up-oakland-park-with-new-location/
"September 18, 2026",Bean and Batter Catering Moving to Brick-and-Mortar in Chesterfield,"51808 Gratiot Ave, New Baltimore, MI 48051",https://whatnow.com/detroit/restaurants/bean-and-batter-catering-moving-to-brick-and-mortar-in-chesterfield/
"September 18, 2026",TRIO Burger Coming Soon to Columbus Area,"1329 Cameron Ave, Lewis Center, OH 43035, USA",https://whatnow.com/columbus/restaurants/trio-burger-coming-soon-to-columbus-area/
"September 18, 2026",Badam Uyghur Cuisine Bringing Traditional Dishes to Watertown This Fall,"58 Mt Auburn St, Watertown, MA 02472",https://whatnow.com/boston/restaurants/badam-uyghur-cuisine-bringing-traditional-dishes-to-watertown-this-fall/
